Case_N;Label;Metric;Value
50;Tumor_Size;TSR;0.0
50;Tumor_Size;Levenshtein;0.0
50;Tumor_Size;Exact_Match_P;0.0
51;Biomarker;TSR;20.0
51;Biomarker;Levenshtein;0.0
51;Biomarker;Exact_Match_P;0.0
51;Biomarker_Result;TSR;100.0
51;Biomarker_Result;Levenshtein;1.0
51;Biomarker_Result;Exact_Match_P;1.0
51;Cancer_Surgery;TSR;50.0
51;Cancer_Surgery;Levenshtein;0.36363636363636365
51;Cancer_Surgery;Exact_Match_P;0.0
51;Grade;TSR;0.0
51;Grade;Levenshtein;0.0
51;Grade;Exact_Match_P;0.0
51;Histological_Type;TSR;100.0
51;Histological_Type;Levenshtein;1.0
51;Histological_Type;Exact_Match_P;1.0
51;Imaging_Test;TSR;100.0
51;Imaging_Test;Levenshtein;0.3846153846153846
51;Imaging_Test;Exact_Match_P;0.0
51;Invasion;TSR;100.0
51;Invasion;Levenshtein;1.0
51;Invasion;Exact_Match_P;1.0
51;Metastasis;TSR;50.0
51;Metastasis;Levenshtein;0.5
51;Metastasis;Exact_Match_P;0.0
51;Oncogene;TSR;100.0
51;Oncogene;Levenshtein;1.0
51;Oncogene;Exact_Match_P;1.0
51;Response_To_Treatment;TSR;100.0
51;Response_To_Treatment;Levenshtein;1.0
51;Response_To_Treatment;Exact_Match_P;1.0
51;Staging;TSR;0.0
51;Staging;Levenshtein;0.0
51;Staging;Exact_Match_P;0.0
51;Therapy;TSR;0.0
51;Therapy;Levenshtein;0.0
51;Therapy;Exact_Match_P;0.0
51;Tumor_Finding;TSR;0.0
51;Tumor_Finding;Levenshtein;0.0
51;Tumor_Finding;Exact_Match_P;0.0
51;Tumor_Size;TSR;100.0
51;Tumor_Size;Levenshtein;1.0
51;Tumor_Size;Exact_Match_P;1.0
52;Biomarker;TSR;12.0
52;Biomarker;Levenshtein;0.0
52;Biomarker;Exact_Match_P;0.0
52;Biomarker_Result;TSR;100.0
52;Biomarker_Result;Levenshtein;1.0
52;Biomarker_Result;Exact_Match_P;1.0
52;Cancer_Surgery;TSR;74.66666666666667
52;Cancer_Surgery;Levenshtein;0.48674242424242425
52;Cancer_Surgery;Exact_Match_P;0.0
52;Grade;TSR;0.0
52;Grade;Levenshtein;0.0
52;Grade;Exact_Match_P;0.0
52;Histological_Type;TSR;100.0
52;Histological_Type;Levenshtein;1.0
52;Histological_Type;Exact_Match_P;1.0
52;Imaging_Test;TSR;57.0
52;Imaging_Test;Levenshtein;0.19999999999999996
52;Imaging_Test;Exact_Match_P;0.0
52;Invasion;TSR;0.0
52;Invasion;Levenshtein;0.0
52;Invasion;Exact_Match_P;0.0
52;Metastasis;TSR;50.0
52;Metastasis;Levenshtein;0.5
52;Metastasis;Exact_Match_P;0.0
52;Oncogene;TSR;100.0
52;Oncogene;Levenshtein;1.0
52;Oncogene;Exact_Match_P;1.0
52;Response_To_Treatment;TSR;0.0
52;Response_To_Treatment;Levenshtein;0.0
52;Response_To_Treatment;Exact_Match_P;0.0
52;Staging;TSR;0.0
52;Staging;Levenshtein;0.0
52;Staging;Exact_Match_P;0.0
52;Therapy;TSR;0.0
52;Therapy;Levenshtein;0.0
52;Therapy;Exact_Match_P;0.0
52;Tumor_Finding;TSR;0.0
52;Tumor_Finding;Levenshtein;0.0
52;Tumor_Finding;Exact_Match_P;0.0
52;Tumor_Size;TSR;100.0
52;Tumor_Size;Levenshtein;1.0
52;Tumor_Size;Exact_Match_P;1.0
53;Biomarker;TSR;100.0
53;Biomarker;Levenshtein;1.0
53;Biomarker;Exact_Match_P;1.0
53;Biomarker_Result;TSR;0.0
53;Biomarker_Result;Levenshtein;0.0
53;Biomarker_Result;Exact_Match_P;0.0
53;Cancer_Surgery;TSR;0.0
53;Cancer_Surgery;Levenshtein;0.0
53;Cancer_Surgery;Exact_Match_P;0.0
53;Grade;TSR;100.0
53;Grade;Levenshtein;1.0
53;Grade;Exact_Match_P;1.0
53;Histological_Type;TSR;100.0
53;Histological_Type;Levenshtein;1.0
53;Histological_Type;Exact_Match_P;1.0
53;Imaging_Test;TSR;0.0
53;Imaging_Test;Levenshtein;0.0
53;Imaging_Test;Exact_Match_P;0.0
53;Invasion;TSR;100.0
53;Invasion;Levenshtein;1.0
53;Invasion;Exact_Match_P;1.0
53;Metastasis;TSR;100.0
53;Metastasis;Levenshtein;1.0
53;Metastasis;Exact_Match_P;1.0
53;Oncogene;TSR;100.0
53;Oncogene;Levenshtein;1.0
53;Oncogene;Exact_Match_P;1.0
53;Response_To_Treatment;TSR;100.0
53;Response_To_Treatment;Levenshtein;1.0
53;Response_To_Treatment;Exact_Match_P;1.0
53;Staging;TSR;100.0
53;Staging;Levenshtein;1.0
53;Staging;Exact_Match_P;1.0
53;Therapy;TSR;100.0
53;Therapy;Levenshtein;1.0
53;Therapy;Exact_Match_P;1.0
53;Tumor_Finding;TSR;0.0
53;Tumor_Finding;Levenshtein;0.0
53;Tumor_Finding;Exact_Match_P;0.0
53;Tumor_Size;TSR;100.0
53;Tumor_Size;Levenshtein;1.0
53;Tumor_Size;Exact_Match_P;1.0
54;Biomarker;TSR;0.0
54;Biomarker;Levenshtein;0.0
54;Biomarker;Exact_Match_P;0.0
54;Biomarker_Result;TSR;100.0
54;Biomarker_Result;Levenshtein;1.0
54;Biomarker_Result;Exact_Match_P;1.0
54;Cancer_Surgery;TSR;38.0
54;Cancer_Surgery;Levenshtein;0.2941176470588235
54;Cancer_Surgery;Exact_Match_P;0.0
54;Grade;TSR;100.0
54;Grade;Levenshtein;1.0
54;Grade;Exact_Match_P;1.0
54;Histological_Type;TSR;0.0
54;Histological_Type;Levenshtein;0.0
54;Histological_Type;Exact_Match_P;0.0
54;Imaging_Test;TSR;100.0
54;Imaging_Test;Levenshtein;0.21052631578947367
54;Imaging_Test;Exact_Match_P;0.0
54;Invasion;TSR;100.0
54;Invasion;Levenshtein;1.0
54;Invasion;Exact_Match_P;1.0
54;Metastasis;TSR;50.0
54;Metastasis;Levenshtein;0.5
54;Metastasis;Exact_Match_P;0.0
54;Oncogene;TSR;100.0
54;Oncogene;Levenshtein;1.0
54;Oncogene;Exact_Match_P;1.0
54;Response_To_Treatment;TSR;0.0
54;Response_To_Treatment;Levenshtein;0.0
54;Response_To_Treatment;Exact_Match_P;0.0
54;Staging;TSR;0.0
54;Staging;Levenshtein;0.0
54;Staging;Exact_Match_P;0.0
54;Therapy;TSR;0.0
54;Therapy;Levenshtein;0.0
54;Therapy;Exact_Match_P;0.0
54;Tumor_Finding;TSR;100.0
54;Tumor_Finding;Levenshtein;1.0
54;Tumor_Finding;Exact_Match_P;1.0
54;Tumor_Size;TSR;100.0
54;Tumor_Size;Levenshtein;1.0
54;Tumor_Size;Exact_Match_P;1.0
55;Biomarker;TSR;0.0
55;Biomarker;Levenshtein;0.0
55;Biomarker;Exact_Match_P;0.0
55;Biomarker_Result;TSR;100.0
55;Biomarker_Result;Levenshtein;1.0
55;Biomarker_Result;Exact_Match_P;1.0
55;Cancer_Surgery;TSR;100.0
55;Cancer_Surgery;Levenshtein;1.0
55;Cancer_Surgery;Exact_Match_P;1.0
55;Grade;TSR;100.0
55;Grade;Levenshtein;1.0
55;Grade;Exact_Match_P;1.0
55;Histological_Type;TSR;0.0
55;Histological_Type;Levenshtein;0.0
55;Histological_Type;Exact_Match_P;0.0
55;Imaging_Test;TSR;0.0
55;Imaging_Test;Levenshtein;0.0
55;Imaging_Test;Exact_Match_P;0.0
55;Invasion;TSR;100.0
55;Invasion;Levenshtein;1.0
55;Invasion;Exact_Match_P;1.0
55;Metastasis;TSR;0.0
55;Metastasis;Levenshtein;0.0
55;Metastasis;Exact_Match_P;0.0
55;Oncogene;TSR;100.0
55;Oncogene;Levenshtein;1.0
55;Oncogene;Exact_Match_P;1.0
55;Response_To_Treatment;TSR;0.0
55;Response_To_Treatment;Levenshtein;0.0
55;Response_To_Treatment;Exact_Match_P;0.0
55;Staging;TSR;0.0
55;Staging;Levenshtein;0.0
55;Staging;Exact_Match_P;0.0
55;Therapy;TSR;0.0
55;Therapy;Levenshtein;0.0
55;Therapy;Exact_Match_P;0.0
55;Tumor_Finding;TSR;100.0
55;Tumor_Finding;Levenshtein;1.0
55;Tumor_Finding;Exact_Match_P;1.0
55;Tumor_Size;TSR;100.0
55;Tumor_Size;Levenshtein;1.0
55;Tumor_Size;Exact_Match_P;1.0
56;Biomarker;TSR;0.0
56;Biomarker;Levenshtein;0.0
56;Biomarker;Exact_Match_P;0.0
56;Biomarker_Result;TSR;100.0
56;Biomarker_Result;Levenshtein;1.0
56;Biomarker_Result;Exact_Match_P;1.0
56;Cancer_Surgery;TSR;29.0
56;Cancer_Surgery;Levenshtein;0.19999999999999996
56;Cancer_Surgery;Exact_Match_P;0.0
56;Grade;TSR;100.0
56;Grade;Levenshtein;1.0
56;Grade;Exact_Match_P;1.0
56;Histological_Type;TSR;100.0
56;Histological_Type;Levenshtein;1.0
56;Histological_Type;Exact_Match_P;1.0
56;Imaging_Test;TSR;100.0
56;Imaging_Test;Levenshtein;0.5
56;Imaging_Test;Exact_Match_P;0.0
56;Invasion;TSR;0.0
56;Invasion;Levenshtein;0.0
56;Invasion;Exact_Match_P;0.0
56;Metastasis;TSR;57.0
56;Metastasis;Levenshtein;0.5
56;Metastasis;Exact_Match_P;0.0
56;Oncogene;TSR;100.0
56;Oncogene;Levenshtein;1.0
56;Oncogene;Exact_Match_P;1.0
56;Response_To_Treatment;TSR;100.0
56;Response_To_Treatment;Levenshtein;1.0
56;Response_To_Treatment;Exact_Match_P;1.0
56;Staging;TSR;0.0
56;Staging;Levenshtein;0.0
56;Staging;Exact_Match_P;0.0
56;Therapy;TSR;0.0
56;Therapy;Levenshtein;0.0
56;Therapy;Exact_Match_P;0.0
56;Tumor_Finding;TSR;100.0
56;Tumor_Finding;Levenshtein;1.0
56;Tumor_Finding;Exact_Match_P;1.0
56;Tumor_Size;TSR;0.0
56;Tumor_Size;Levenshtein;0.0
56;Tumor_Size;Exact_Match_P;0.0
57;Biomarker;TSR;0.0
57;Biomarker;Levenshtein;0.0
57;Biomarker;Exact_Match_P;0.0
57;Biomarker_Result;TSR;100.0
57;Biomarker_Result;Levenshtein;1.0
57;Biomarker_Result;Exact_Match_P;1.0
57;Cancer_Surgery;TSR;100.0
57;Cancer_Surgery;Levenshtein;1.0
57;Cancer_Surgery;Exact_Match_P;1.0
57;Grade;TSR;100.0
57;Grade;Levenshtein;1.0
57;Grade;Exact_Match_P;1.0
57;Histological_Type;TSR;0.0
57;Histological_Type;Levenshtein;0.0
57;Histological_Type;Exact_Match_P;0.0
57;Imaging_Test;TSR;0.0
57;Imaging_Test;Levenshtein;0.0
57;Imaging_Test;Exact_Match_P;0.0
57;Invasion;TSR;100.0
57;Invasion;Levenshtein;1.0
57;Invasion;Exact_Match_P;1.0
57;Metastasis;TSR;0.0
57;Metastasis;Levenshtein;0.0
57;Metastasis;Exact_Match_P;0.0
57;Oncogene;TSR;0.0
57;Oncogene;Levenshtein;0.0
57;Oncogene;Exact_Match_P;0.0
57;Response_To_Treatment;TSR;0.0
57;Response_To_Treatment;Levenshtein;0.0
57;Response_To_Treatment;Exact_Match_P;0.0
57;Staging;TSR;100.0
57;Staging;Levenshtein;1.0
57;Staging;Exact_Match_P;1.0
57;Therapy;TSR;64.0
57;Therapy;Levenshtein;0.5625
57;Therapy;Exact_Match_P;0.0
57;Tumor_Finding;TSR;0.0
57;Tumor_Finding;Levenshtein;0.0
57;Tumor_Finding;Exact_Match_P;0.0
57;Tumor_Size;TSR;0.0
57;Tumor_Size;Levenshtein;0.0
57;Tumor_Size;Exact_Match_P;0.0
58;Biomarker;TSR;20.0
58;Biomarker;Levenshtein;0.1428571428571429
58;Biomarker;Exact_Match_P;0.0
58;Biomarker_Result;TSR;100.0
58;Biomarker_Result;Levenshtein;1.0
58;Biomarker_Result;Exact_Match_P;1.0
58;Cancer_Surgery;TSR;50.0
58;Cancer_Surgery;Levenshtein;0.36363636363636365
58;Cancer_Surgery;Exact_Match_P;0.0
58;Grade;TSR;0.0
58;Grade;Levenshtein;0.0
58;Grade;Exact_Match_P;0.0
58;Histological_Type;TSR;0.0
58;Histological_Type;Levenshtein;0.0
58;Histological_Type;Exact_Match_P;0.0
58;Imaging_Test;TSR;0.0
58;Imaging_Test;Levenshtein;0.0
58;Imaging_Test;Exact_Match_P;0.0
58;Invasion;TSR;0.0
58;Invasion;Levenshtein;0.0
58;Invasion;Exact_Match_P;0.0
58;Metastasis;TSR;50.0
58;Metastasis;Levenshtein;0.5
58;Metastasis;Exact_Match_P;0.0
58;Oncogene;TSR;100.0
58;Oncogene;Levenshtein;1.0
58;Oncogene;Exact_Match_P;1.0
58;Response_To_Treatment;TSR;0.0
58;Response_To_Treatment;Levenshtein;0.0
58;Response_To_Treatment;Exact_Match_P;0.0
58;Staging;TSR;100.0
58;Staging;Levenshtein;1.0
58;Staging;Exact_Match_P;1.0
58;Therapy;TSR;0.0
58;Therapy;Levenshtein;0.0
58;Therapy;Exact_Match_P;0.0
58;Tumor_Finding;TSR;100.0
58;Tumor_Finding;Levenshtein;1.0
58;Tumor_Finding;Exact_Match_P;1.0
58;Tumor_Size;TSR;0.0
58;Tumor_Size;Levenshtein;0.0
58;Tumor_Size;Exact_Match_P;0.0
59;Biomarker;TSR;0.0
59;Biomarker;Levenshtein;0.0
59;Biomarker;Exact_Match_P;0.0
59;Biomarker_Result;TSR;100.0
59;Biomarker_Result;Levenshtein;1.0
59;Biomarker_Result;Exact_Match_P;1.0
59;Cancer_Surgery;TSR;29.0
59;Cancer_Surgery;Levenshtein;0.11111111111111116
59;Cancer_Surgery;Exact_Match_P;0.0
59;Grade;TSR;100.0
59;Grade;Levenshtein;1.0
59;Grade;Exact_Match_P;1.0
59;Histological_Type;TSR;0.0
59;Histological_Type;Levenshtein;0.0
59;Histological_Type;Exact_Match_P;0.0
59;Imaging_Test;TSR;0.0
59;Imaging_Test;Levenshtein;0.0
59;Imaging_Test;Exact_Match_P;0.0
59;Invasion;TSR;0.0
59;Invasion;Levenshtein;0.0
59;Invasion;Exact_Match_P;0.0
59;Metastasis;TSR;50.0
59;Metastasis;Levenshtein;0.5
59;Metastasis;Exact_Match_P;0.0
59;Oncogene;TSR;100.0
59;Oncogene;Levenshtein;1.0
59;Oncogene;Exact_Match_P;1.0
59;Response_To_Treatment;TSR;0.0
59;Response_To_Treatment;Levenshtein;0.0
59;Response_To_Treatment;Exact_Match_P;0.0
59;Staging;TSR;0.0
59;Staging;Levenshtein;0.0
59;Staging;Exact_Match_P;0.0
59;Therapy;TSR;0.0
59;Therapy;Levenshtein;0.0
59;Therapy;Exact_Match_P;0.0
59;Tumor_Finding;TSR;100.0
59;Tumor_Finding;Levenshtein;1.0
59;Tumor_Finding;Exact_Match_P;1.0
59;Tumor_Size;TSR;0.0
59;Tumor_Size;Levenshtein;0.0
59;Tumor_Size;Exact_Match_P;0.0
60;Biomarker;TSR;0.0
60;Biomarker;Levenshtein;0.0
60;Biomarker;Exact_Match_P;0.0
60;Biomarker_Result;TSR;0.0
60;Biomarker_Result;Levenshtein;0.0
60;Biomarker_Result;Exact_Match_P;0.0
60;Cancer_Surgery;TSR;29.0
60;Cancer_Surgery;Levenshtein;0.23076923076923073
60;Cancer_Surgery;Exact_Match_P;0.0
60;Grade;TSR;100.0
60;Grade;Levenshtein;1.0
60;Grade;Exact_Match_P;1.0
60;Histological_Type;TSR;100.0
60;Histological_Type;Levenshtein;1.0
60;Histological_Type;Exact_Match_P;1.0
60;Imaging_Test;TSR;100.0
60;Imaging_Test;Levenshtein;0.21739130434782605
60;Imaging_Test;Exact_Match_P;0.0
60;Invasion;TSR;100.0
60;Invasion;Levenshtein;1.0
60;Invasion;Exact_Match_P;1.0
60;Metastasis;TSR;50.0
60;Metastasis;Levenshtein;0.5
60;Metastasis;Exact_Match_P;0.0
60;Oncogene;TSR;100.0
60;Oncogene;Levenshtein;1.0
60;Oncogene;Exact_Match_P;1.0
60;Response_To_Treatment;TSR;0.0
60;Response_To_Treatment;Levenshtein;0.0
60;Response_To_Treatment;Exact_Match_P;0.0
60;Staging;TSR;0.0
60;Staging;Levenshtein;0.0
60;Staging;Exact_Match_P;0.0
60;Therapy;TSR;64.0
60;Therapy;Levenshtein;0.5625
60;Therapy;Exact_Match_P;0.0
60;Tumor_Finding;TSR;100.0
60;Tumor_Finding;Levenshtein;1.0
60;Tumor_Finding;Exact_Match_P;1.0
60;Tumor_Size;TSR;100.0
60;Tumor_Size;Levenshtein;1.0
60;Tumor_Size;Exact_Match_P;1.0
61;Biomarker;TSR;0.0
61;Biomarker;Levenshtein;0.0
61;Biomarker;Exact_Match_P;0.0
61;Biomarker_Result;TSR;100.0
61;Biomarker_Result;Levenshtein;1.0
61;Biomarker_Result;Exact_Match_P;1.0
61;Cancer_Surgery;TSR;47.0
61;Cancer_Surgery;Levenshtein;0.33088235294117646
61;Cancer_Surgery;Exact_Match_P;0.0
61;Grade;TSR;100.0
61;Grade;Levenshtein;1.0
61;Grade;Exact_Match_P;1.0
61;Histological_Type;TSR;0.0
61;Histological_Type;Levenshtein;0.0
61;Histological_Type;Exact_Match_P;0.0
61;Imaging_Test;TSR;100.0
61;Imaging_Test;Levenshtein;0.3076923076923077
61;Imaging_Test;Exact_Match_P;0.0
61;Invasion;TSR;0.0
61;Invasion;Levenshtein;0.0
61;Invasion;Exact_Match_P;0.0
61;Metastasis;TSR;50.0
61;Metastasis;Levenshtein;0.5
61;Metastasis;Exact_Match_P;0.0
61;Oncogene;TSR;100.0
61;Oncogene;Levenshtein;1.0
61;Oncogene;Exact_Match_P;1.0
61;Response_To_Treatment;TSR;100.0
61;Response_To_Treatment;Levenshtein;1.0
61;Response_To_Treatment;Exact_Match_P;1.0
61;Staging;TSR;0.0
61;Staging;Levenshtein;0.0
61;Staging;Exact_Match_P;0.0
61;Therapy;TSR;0.0
61;Therapy;Levenshtein;0.0
61;Therapy;Exact_Match_P;0.0
61;Tumor_Finding;TSR;0.0
61;Tumor_Finding;Levenshtein;0.0
61;Tumor_Finding;Exact_Match_P;0.0
61;Tumor_Size;TSR;100.0
61;Tumor_Size;Levenshtein;1.0
61;Tumor_Size;Exact_Match_P;1.0
62;Biomarker;TSR;20.0
62;Biomarker;Levenshtein;0.1428571428571429
62;Biomarker;Exact_Match_P;0.0
62;Biomarker_Result;TSR;31.0
62;Biomarker_Result;Levenshtein;0.125
62;Biomarker_Result;Exact_Match_P;0.0
62;Cancer_Surgery;TSR;0.0
62;Cancer_Surgery;Levenshtein;0.0
62;Cancer_Surgery;Exact_Match_P;0.0
62;Grade;TSR;100.0
62;Grade;Levenshtein;1.0
62;Grade;Exact_Match_P;1.0
62;Histological_Type;TSR;100.0
62;Histological_Type;Levenshtein;1.0
62;Histological_Type;Exact_Match_P;1.0
62;Imaging_Test;TSR;0.0
62;Imaging_Test;Levenshtein;0.0
62;Imaging_Test;Exact_Match_P;0.0
62;Invasion;TSR;100.0
62;Invasion;Levenshtein;1.0
62;Invasion;Exact_Match_P;1.0
62;Metastasis;TSR;0.0
62;Metastasis;Levenshtein;0.0
62;Metastasis;Exact_Match_P;0.0
62;Oncogene;TSR;0.0
62;Oncogene;Levenshtein;0.0
62;Oncogene;Exact_Match_P;0.0
62;Response_To_Treatment;TSR;29.0
62;Response_To_Treatment;Levenshtein;0.18181818181818177
62;Response_To_Treatment;Exact_Match_P;0.0
62;Staging;TSR;0.0
62;Staging;Levenshtein;0.0
62;Staging;Exact_Match_P;0.0
62;Therapy;TSR;29.0
62;Therapy;Levenshtein;0.25
62;Therapy;Exact_Match_P;0.0
62;Tumor_Finding;TSR;100.0
62;Tumor_Finding;Levenshtein;1.0
62;Tumor_Finding;Exact_Match_P;1.0
62;Tumor_Size;TSR;100.0
62;Tumor_Size;Levenshtein;1.0
62;Tumor_Size;Exact_Match_P;1.0
63;Biomarker;TSR;33.0
63;Biomarker;Levenshtein;0.09999999999999998
63;Biomarker;Exact_Match_P;0.0
63;Biomarker_Result;TSR;100.0
63;Biomarker_Result;Levenshtein;1.0
63;Biomarker_Result;Exact_Match_P;1.0
63;Cancer_Surgery;TSR;0.0
63;Cancer_Surgery;Levenshtein;0.0
63;Cancer_Surgery;Exact_Match_P;0.0
63;Grade;TSR;0.0
63;Grade;Levenshtein;0.0
63;Grade;Exact_Match_P;0.0
63;Histological_Type;TSR;100.0
63;Histological_Type;Levenshtein;1.0
63;Histological_Type;Exact_Match_P;1.0
63;Imaging_Test;TSR;0.0
63;Imaging_Test;Levenshtein;0.0
63;Imaging_Test;Exact_Match_P;0.0
63;Invasion;TSR;0.0
63;Invasion;Levenshtein;0.0
63;Invasion;Exact_Match_P;0.0
63;Metastasis;TSR;50.0
63;Metastasis;Levenshtein;0.5
63;Metastasis;Exact_Match_P;0.0
63;Oncogene;TSR;100.0
63;Oncogene;Levenshtein;1.0
63;Oncogene;Exact_Match_P;1.0
63;Response_To_Treatment;TSR;29.0
63;Response_To_Treatment;Levenshtein;0.18181818181818177
63;Response_To_Treatment;Exact_Match_P;0.0
63;Staging;TSR;100.0
63;Staging;Levenshtein;1.0
63;Staging;Exact_Match_P;1.0
63;Therapy;TSR;0.0
63;Therapy;Levenshtein;0.0
63;Therapy;Exact_Match_P;0.0
63;Tumor_Finding;TSR;100.0
63;Tumor_Finding;Levenshtein;1.0
63;Tumor_Finding;Exact_Match_P;1.0
63;Tumor_Size;TSR;0.0
63;Tumor_Size;Levenshtein;0.0
63;Tumor_Size;Exact_Match_P;0.0
64;Biomarker;TSR;26.5
64;Biomarker;Levenshtein;0.16666666666666669
64;Biomarker;Exact_Match_P;0.0
64;Biomarker_Result;TSR;100.0
64;Biomarker_Result;Levenshtein;1.0
64;Biomarker_Result;Exact_Match_P;1.0
64;Cancer_Surgery;TSR;0.0
64;Cancer_Surgery;Levenshtein;0.0
64;Cancer_Surgery;Exact_Match_P;0.0
64;Grade;TSR;100.0
64;Grade;Levenshtein;1.0
64;Grade;Exact_Match_P;1.0
64;Histological_Type;TSR;100.0
64;Histological_Type;Levenshtein;1.0
64;Histological_Type;Exact_Match_P;1.0
64;Imaging_Test;TSR;0.0
64;Imaging_Test;Levenshtein;0.0
64;Imaging_Test;Exact_Match_P;0.0
64;Invasion;TSR;0.0
64;Invasion;Levenshtein;0.0
64;Invasion;Exact_Match_P;0.0
64;Metastasis;TSR;50.0
64;Metastasis;Levenshtein;0.5
64;Metastasis;Exact_Match_P;0.0
64;Oncogene;TSR;100.0
64;Oncogene;Levenshtein;1.0
64;Oncogene;Exact_Match_P;1.0
64;Response_To_Treatment;TSR;100.0
64;Response_To_Treatment;Levenshtein;1.0
64;Response_To_Treatment;Exact_Match_P;1.0
64;Staging;TSR;0.0
64;Staging;Levenshtein;0.0
64;Staging;Exact_Match_P;0.0
64;Therapy;TSR;0.0
64;Therapy;Levenshtein;0.0
64;Therapy;Exact_Match_P;0.0
64;Tumor_Finding;TSR;100.0
64;Tumor_Finding;Levenshtein;1.0
64;Tumor_Finding;Exact_Match_P;1.0
64;Tumor_Size;TSR;0.0
64;Tumor_Size;Levenshtein;0.0
64;Tumor_Size;Exact_Match_P;0.0
65;Biomarker;TSR;20.0
65;Biomarker;Levenshtein;0.1428571428571429
65;Biomarker;Exact_Match_P;0.0
65;Biomarker_Result;TSR;100.0
65;Biomarker_Result;Levenshtein;1.0
65;Biomarker_Result;Exact_Match_P;1.0
65;Cancer_Surgery;TSR;0.0
65;Cancer_Surgery;Levenshtein;0.0
65;Cancer_Surgery;Exact_Match_P;0.0
65;Grade;TSR;100.0
65;Grade;Levenshtein;1.0
65;Grade;Exact_Match_P;1.0
65;Histological_Type;TSR;100.0
65;Histological_Type;Levenshtein;1.0
65;Histological_Type;Exact_Match_P;1.0
65;Imaging_Test;TSR;0.0
65;Imaging_Test;Levenshtein;0.0
65;Imaging_Test;Exact_Match_P;0.0
65;Invasion;TSR;0.0
65;Invasion;Levenshtein;0.0
65;Invasion;Exact_Match_P;0.0
65;Metastasis;TSR;50.0
65;Metastasis;Levenshtein;0.5
65;Metastasis;Exact_Match_P;0.0
65;Oncogene;TSR;100.0
65;Oncogene;Levenshtein;1.0
65;Oncogene;Exact_Match_P;1.0
65;Response_To_Treatment;TSR;100.0
65;Response_To_Treatment;Levenshtein;1.0
65;Response_To_Treatment;Exact_Match_P;1.0
65;Staging;TSR;0.0
65;Staging;Levenshtein;0.0
65;Staging;Exact_Match_P;0.0
65;Therapy;TSR;17.0
65;Therapy;Levenshtein;0.0
65;Therapy;Exact_Match_P;0.0
65;Tumor_Finding;TSR;73.66666666666667
65;Tumor_Finding;Levenshtein;0.2564102564102564
65;Tumor_Finding;Exact_Match_P;0.0
65;Tumor_Size;TSR;100.0
65;Tumor_Size;Levenshtein;1.0
65;Tumor_Size;Exact_Match_P;1.0
66;Biomarker;TSR;26.5
66;Biomarker;Levenshtein;0.16666666666666669
66;Biomarker;Exact_Match_P;0.0
66;Biomarker_Result;TSR;100.0
66;Biomarker_Result;Levenshtein;1.0
66;Biomarker_Result;Exact_Match_P;1.0
66;Cancer_Surgery;TSR;0.0
66;Cancer_Surgery;Levenshtein;0.0
66;Cancer_Surgery;Exact_Match_P;0.0
66;Grade;TSR;100.0
66;Grade;Levenshtein;1.0
66;Grade;Exact_Match_P;1.0
66;Histological_Type;TSR;100.0
66;Histological_Type;Levenshtein;1.0
66;Histological_Type;Exact_Match_P;1.0
66;Imaging_Test;TSR;67.0
66;Imaging_Test;Levenshtein;0.5
66;Imaging_Test;Exact_Match_P;0.0
66;Invasion;TSR;0.0
66;Invasion;Levenshtein;0.0
66;Invasion;Exact_Match_P;0.0
66;Metastasis;TSR;57.0
66;Metastasis;Levenshtein;0.5
66;Metastasis;Exact_Match_P;0.0
66;Oncogene;TSR;100.0
66;Oncogene;Levenshtein;1.0
66;Oncogene;Exact_Match_P;1.0
66;Response_To_Treatment;TSR;100.0
66;Response_To_Treatment;Levenshtein;0.875
66;Response_To_Treatment;Exact_Match_P;0.0
66;Staging;TSR;100.0
66;Staging;Levenshtein;1.0
66;Staging;Exact_Match_P;1.0
66;Therapy;TSR;0.0
66;Therapy;Levenshtein;0.0
66;Therapy;Exact_Match_P;0.0
66;Tumor_Finding;TSR;0.0
66;Tumor_Finding;Levenshtein;0.0
66;Tumor_Finding;Exact_Match_P;0.0
66;Tumor_Size;TSR;100.0
66;Tumor_Size;Levenshtein;1.0
66;Tumor_Size;Exact_Match_P;1.0
67;Biomarker;TSR;0.0
67;Biomarker;Levenshtein;0.0
67;Biomarker;Exact_Match_P;0.0
67;Biomarker_Result;TSR;100.0
67;Biomarker_Result;Levenshtein;1.0
67;Biomarker_Result;Exact_Match_P;1.0
67;Cancer_Surgery;TSR;0.0
67;Cancer_Surgery;Levenshtein;0.0
67;Cancer_Surgery;Exact_Match_P;0.0
67;Grade;TSR;100.0
67;Grade;Levenshtein;1.0
67;Grade;Exact_Match_P;1.0
67;Histological_Type;TSR;100.0
67;Histological_Type;Levenshtein;1.0
67;Histological_Type;Exact_Match_P;1.0
67;Imaging_Test;TSR;100.0
67;Imaging_Test;Levenshtein;0.16666666666666663
67;Imaging_Test;Exact_Match_P;0.0
67;Invasion;TSR;0.0
67;Invasion;Levenshtein;0.0
67;Invasion;Exact_Match_P;0.0
67;Metastasis;TSR;50.0
67;Metastasis;Levenshtein;0.5
67;Metastasis;Exact_Match_P;0.0
67;Oncogene;TSR;100.0
67;Oncogene;Levenshtein;1.0
67;Oncogene;Exact_Match_P;1.0
67;Response_To_Treatment;TSR;100.0
67;Response_To_Treatment;Levenshtein;1.0
67;Response_To_Treatment;Exact_Match_P;1.0
67;Staging;TSR;0.0
67;Staging;Levenshtein;0.0
